user_id,age,gender,height,weight,activity_level,dietary_preference,BMI,obesity_level,goal,TDEE,daily_cals_goal,protein_g,carbs_g,fats_g
230,45,Female,170,65,Sedentary,Vegetarian,22.49,healthy weight,mainten_weight,1591.8,1591.8,119.38,159.18,53.06
231,22,Female,160,55,Moderately Active,Vegan,21.48,healthy weight,mainten_weight,1982.45,1982.45,148.68,198.25,66.08
232,58,Male,175,80,Moderately Active,Omnivore,26.12,overweight,loss_weight,2493.56,1993.56,249.36,187.02,83.12
233,30,Male,185,90,Very Active,Omnivore,26.3,overweight,loss_weight,3296.91,2796.91,329.69,247.27,109.9
234,28,Female,170,60,Sedentary,Vegetarian,20.76,healthy weight,mainten_weight,1633.8,1633.8,122.53,163.38,54.46
235,68,Female,155,60,Lightly Active,Vegan,24.97,healthy weight,mainten_weight,1468.16,1468.16,110.11,146.82,48.94
236,42,Male,180,80,Very Active,Omnivore,24.69,healthy weight,mainten_weight,2967.0,2967.0,222.53,296.7,98.9
237,25,Male,180,85,Moderately Active,Omnivore,26.23,overweight,loss_weight,2875.25,2375.25,287.53,215.64,95.84
238,32,Female,165,60,Lightly Active,Vegetarian,22.04,healthy weight,mainten_weight,1801.59,1801.59,135.12,180.16,60.05
239,58,Male,175,95,Sedentary,Omnivore,31.02,obese,loss_weight,2110.5,1610.5,211.05,158.29,70.35
240,28,Female,170,70,Very Active,Vegan,24.22,healthy weight,mainten_weight,2521.09,2521.09,189.08,252.11,84.04
241,62,Female,160,75,Sedentary,Vegan,29.3,overweight,loss_weight,1534.8,1034.8,153.48,115.11,51.16
242,40,Male,185,90,Moderately Active,Omnivore,26.3,overweight,loss_weight,2884.94,2384.94,288.49,216.37,96.16
243,35,Female,168,55,Lightly Active,Omnivore,19.49,healthy weight,mainten_weight,1738.0,1738.0,130.35,173.8,57.93
244,22,Male,190,100,Very Active,Vegetarian,27.7,overweight,loss_weight,3592.31,3092.31,359.23,269.42,119.74
245,65,Male,170,80,Sedentary,Omnivore,27.68,overweight,loss_weight,1851.0,1351.0,185.1,138.82,61.7
246,48,Female,163,65,Lightly Active,Vegan,24.46,healthy weight,mainten_weight,1743.16,1743.16,130.74,174.32,58.11
247,25,Male,185,85,Moderately Active,Omnivore,24.84,healthy weight,mainten_weight,2923.69,2923.69,219.28,292.37,97.46
248,38,Female,165,65,Lightly Active,Vegetarian,23.88,healthy weight,mainten_weight,1829.09,1829.09,137.18,182.91,60.97
249,62,Female,160,70,Sedentary,Vegan,27.34,overweight,loss_weight,1474.8,974.8,147.48,110.61,49.16
250,45,Male,190,95,Very Active,Omnivore,26.32,overweight,loss_weight,3307.69,2807.69,330.77,248.08,110.26
251,28,Female,170,58,Moderately Active,Omnivore,20.07,healthy weight,mainten_weight,2079.33,2079.33,155.95,207.93,69.31
252,55,Male,175,80,Sedentary,Omnivore,26.12,overweight,loss_weight,1948.5,1448.5,194.85,146.14,64.95
253,22,Female,168,62,Lightly Active,Vegan,21.97,healthy weight,mainten_weight,1923.62,1923.62,144.27,192.36,64.12
254,30,Male,180,78,Moderately Active,Omnivore,24.07,healthy weight,mainten_weight,2728.0,2728.0,204.6,272.8,90.93
255,68,Male,170,75,Sedentary,Omnivore,25.95,overweight,loss_weight,1773.0,1273.0,177.3,132.97,59.1
256,35,Female,175,72,Very Active,Vegetarian,23.51,healthy weight,mainten_weight,2549.12,2549.12,191.18,254.91,84.97
257,25,Female,165,55,Lightly Active,Omnivore,20.2,healthy weight,mainten_weight,1780.97,1780.97,133.57,178.1,59.37
258,32,Male,180,85,Moderately Active,Omnivore,26.23,overweight,loss_weight,2821.0,2321.0,282.1,211.57,94.03
259,55,Female,160,68,Sedentary,Vegetarian,26.56,overweight,loss_weight,1492.8,992.8,149.28,111.96,49.76
260,28,Male,190,95,Very Active,Vegan,26.32,overweight,loss_weight,3454.31,2954.31,345.43,259.07,115.14
261,62,Male,175,80,Lightly Active,Omnivore,26.12,overweight,loss_weight,2184.53,1684.5300000000002,218.45,163.84,72.82
262,21,Female,170,60,Moderately Active,Vegan,20.76,healthy weight,mainten_weight,2164.58,2164.58,162.34,216.46,72.15
263,48,Female,168,75,Sedentary,Vegetarian,26.57,overweight,loss_weight,1678.8,1178.8,167.88,125.91,55.96
264,35,Male,185,100,Very Active,Omnivore,29.22,overweight,loss_weight,3426.28,2926.28,342.63,256.97,114.21
265,40,Male,178,88,Moderately Active,Omnivore,27.77,overweight,loss_weight,2786.12,2286.12,278.61,208.96,92.87
266,25,Male,180,85,Moderately Active,Omnivore,26.23,overweight,loss_weight,2875.25,2375.25,287.53,215.64,95.84
267,32,Female,165,68,Lightly Active,Vegetarian,24.98,healthy weight,mainten_weight,1911.59,1911.59,143.37,191.16,63.72
268,55,Male,175,95,Sedentary,Omnivore,31.02,obese,loss_weight,2128.5,1628.5,212.85,159.64,70.95
269,28,Female,170,72,Very Active,Vegan,24.91,healthy weight,mainten_weight,2555.59,2555.59,191.67,255.56,85.19
270,62,Female,160,65,Lightly Active,Vegan,25.39,overweight,loss_weight,1621.12,1121.12,162.11,121.58,54.04
271,40,Male,185,90,Moderately Active,Omnivore,26.3,overweight,loss_weight,2884.94,2384.94,288.49,216.37,96.16
272,38,Female,172,78,Sedentary,Omnivore,26.37,overweight,loss_weight,1804.8,1304.8,180.48,135.36,60.16
273,22,Male,190,105,Very Active,Vegan,29.09,overweight,loss_weight,3678.56,3178.56,367.86,275.89,122.62
274,19,Female,168,55,Moderately Active,Vegetarian,19.49,healthy weight,mainten_weight,2083.2,2083.2,156.24,208.32,69.44
275,45,Male,178,82,Lightly Active,Omnivore,25.88,overweight,loss_weight,2354.69,1854.69,235.47,176.6,78.49
276,25,Female,165,58,Lightly Active,Omnivore,21.3,healthy weight,mainten_weight,1822.22,1822.22,136.67,182.22,60.74
277,32,Male,180,85,Moderately Active,Omnivore,26.23,overweight,loss_weight,2821.0,2321.0,282.1,211.57,94.03
278,58,Female,160,70,Sedentary,Vegetarian,27.34,overweight,loss_weight,1498.8,998.8,149.88,112.41,49.96
279,65,Male,175,90,Lightly Active,Vegan,29.39,overweight,loss_weight,2301.41,1801.4099999999999,230.14,172.61,76.71
280,42,Female,170,65,Moderately Active,Vegan,22.49,healthy weight,mainten_weight,2079.33,2079.33,155.95,207.93,69.31
281,38,Male,185,95,Very Active,Omnivore,27.76,overweight,loss_weight,3314.16,2814.16,331.42,248.56,110.47
282,28,Female,162,55,Sedentary,Vegetarian,20.96,healthy weight,mainten_weight,1513.8,1513.8,113.53,151.38,50.46
283,62,Male,170,80,Moderately Active,Vegan,27.68,overweight,loss_weight,2414.12,1914.12,241.41,181.06,80.47
284,21,Female,158,48,Lightly Active,Omnivore,19.23,healthy weight,mainten_weight,1652.06,1652.06,123.9,165.21,55.07
285,55,Male,178,88,Sedentary,Vegetarian,27.77,overweight,loss_weight,2067.0,1567.0,206.7,155.03,68.9
286,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
287,32,Female,165,65,Sedentary,Vegetarian,23.88,healthy weight,mainten_weight,1632.3,1632.3,122.42,163.23,54.41
288,55,Female,160,75,Lightly Active,Vegan,29.3,overweight,loss_weight,1806.75,1306.75,180.68,135.51,60.22
289,40,Male,190,95,Very Active,Omnivore,26.32,overweight,loss_weight,3350.81,2850.81,335.08,251.31,111.69
290,62,Male,175,85,Sedentary,Omnivore,27.76,overweight,loss_weight,1966.5,1466.5,196.65,147.49,65.55
291,28,Female,170,55,Moderately Active,Vegetarian,19.03,healthy weight,mainten_weight,2032.83,2032.83,152.46,203.28,67.76
292,35,Male,185,110,Very Active,Omnivore,32.14,obese,loss_weight,3598.78,3098.78,359.88,269.91,119.96
293,22,Female,160,50,Lightly Active,Vegan,19.53,healthy weight,mainten_weight,1689.88,1689.88,126.74,168.99,56.33
294,48,Male,180,90,Moderately Active,Omnivore,27.78,overweight,loss_weight,2774.5,2274.5,277.45,208.09,92.48
295,58,Female,155,60,Sedentary,Vegan,24.97,healthy weight,mainten_weight,1341.3,1341.3,100.6,134.13,44.71
296,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
297,32,Female,165,65,Lightly Active,Vegetarian,23.88,healthy weight,mainten_weight,1870.34,1870.34,140.28,187.03,62.34
298,55,Male,175,95,Sedentary,Omnivore,31.02,obese,loss_weight,2128.5,1628.5,212.85,159.64,70.95
299,28,Female,170,72,Very Active,Vegan,24.91,healthy weight,mainten_weight,2555.59,2555.59,191.67,255.56,85.19
300,62,Female,160,60,Sedentary,Vegan,23.44,healthy weight,mainten_weight,1354.8,1354.8,101.61,135.48,45.16
301,38,Male,190,105,Moderately Active,Omnivore,29.09,overweight,loss_weight,3181.38,2681.38,318.14,238.6,106.05
302,22,Female,168,58,Lightly Active,Vegetarian,20.55,healthy weight,mainten_weight,1868.62,1868.62,140.15,186.86,62.29
303,40,Male,178,85,Very Active,Vegan,26.83,overweight,loss_weight,3048.94,2548.94,304.89,228.67,101.63
304,27,Female,172,68,Moderately Active,Omnivore,22.99,healthy weight,mainten_weight,2261.45,2261.45,169.61,226.14,75.38
305,58,Male,182,100,Lightly Active,Vegan,30.19,obese,loss_weight,2547.19,2047.19,254.72,191.04,84.91
306,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
307,32,Female,165,65,Sedentary,Vegetarian,23.88,healthy weight,mainten_weight,1632.3,1632.3,122.42,163.23,54.41
308,58,Female,160,70,Lightly Active,Vegan,27.34,overweight,loss_weight,1717.38,1217.38,171.74,128.8,57.25
309,40,Male,190,95,Very Active,Omnivore,26.32,overweight,loss_weight,3350.81,2850.81,335.08,251.31,111.69
310,62,Male,175,85,Lightly Active,Vegetarian,27.76,overweight,loss_weight,2253.28,1753.2800000000002,225.33,169.0,75.11
311,38,Female,170,75,Moderately Active,Vegan,25.95,overweight,loss_weight,2265.33,1765.33,226.53,169.9,75.51
312,28,Male,185,90,Very Active,Omnivore,26.3,overweight,loss_weight,3314.16,2814.16,331.42,248.56,110.47
313,55,Female,155,60,Sedentary,Vegan,24.97,healthy weight,mainten_weight,1359.3,1359.3,101.95,135.93,45.31
314,70,Male,170,75,Lightly Active,Omnivore,25.95,overweight,loss_weight,2017.81,1517.81,201.78,151.34,67.26
315,22,Female,168,55,Moderately Active,Vegetarian,19.49,healthy weight,mainten_weight,2059.95,2059.95,154.5,206.0,68.66
316,25,Female,165,55,Moderately Active,Omnivore,20.2,healthy weight,mainten_weight,2007.64,2007.64,150.57,200.76,66.92
317,32,Male,180,85,Lightly Active,Omnivore,26.23,overweight,loss_weight,2502.5,2002.5,250.25,187.69,83.42
318,58,Female,160,68,Sedentary,Vegetarian,26.56,overweight,loss_weight,1474.8,974.8,147.48,110.61,49.16
319,40,Male,190,95,Very Active,Omnivore,26.32,overweight,loss_weight,3350.81,2850.81,335.08,251.31,111.69
320,62,Female,155,50,Sedentary,Vegan,20.81,healthy weight,mainten_weight,1197.3,1197.3,89.8,119.73,39.91
321,28,Male,175,70,Moderately Active,Omnivore,22.86,healthy weight,mainten_weight,2571.06,2571.06,192.83,257.11,85.7
322,65,Male,170,75,Lightly Active,Omnivore,25.95,overweight,loss_weight,2052.19,1552.19,205.22,153.91,68.41
323,35,Female,168,60,Very Active,Vegan,21.26,healthy weight,mainten_weight,2266.65,2266.65,170.0,226.67,75.56
324,48,Male,185,100,Moderately Active,Omnivore,29.22,overweight,loss_weight,2977.94,2477.94,297.79,223.35,99.26
325,22,Female,170,58,Lightly Active,Vegetarian,20.07,healthy weight,mainten_weight,1885.81,1885.81,141.44,188.58,62.86
326,25,Female,165,55,Moderately Active,Omnivore,20.2,healthy weight,mainten_weight,2007.64,2007.64,150.57,200.76,66.92
327,38,Male,180,85,Lightly Active,Omnivore,26.23,overweight,loss_weight,2461.25,1961.25,246.12,184.59,82.04
328,55,Female,160,65,Sedentary,Vegetarian,25.39,overweight,loss_weight,1456.8,956.8,145.68,109.26,48.56
329,62,Male,175,90,Moderately Active,Vegan,29.39,overweight,loss_weight,2617.56,2117.56,261.76,196.32,87.25
330,28,Female,170,60,Very Active,Vegan,20.76,healthy weight,mainten_weight,2348.59,2348.59,176.14,234.86,78.29
331,42,Male,185,95,Lightly Active,Omnivore,27.76,overweight,loss_weight,2614.22,2114.22,261.42,196.07,87.14
332,58,Female,155,50,Sedentary,Vegetarian,20.81,healthy weight,mainten_weight,1221.3,1221.3,91.6,122.13,40.71
333,33,Male,190,100,Moderately Active,Vegan,27.7,overweight,loss_weight,3142.62,2642.62,314.26,235.7,104.75
334,21,Female,168,58,Very Active,Omnivore,20.55,healthy weight,mainten_weight,2352.9,2352.9,176.47,235.29,78.43
335,68,Male,170,75,Lightly Active,Omnivore,25.95,overweight,loss_weight,2031.56,1531.56,203.16,152.37,67.72
336,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
337,38,Female,165,65,Lightly Active,Vegetarian,23.88,healthy weight,mainten_weight,1829.09,1829.09,137.18,182.91,60.97
338,62,Male,175,90,Sedentary,Omnivore,29.39,overweight,loss_weight,2026.5,1526.5,202.65,151.99,67.55
339,45,Female,170,75,Very Active,Vegan,25.95,overweight,loss_weight,2460.71,1960.71,246.07,184.55,82.02
340,58,Male,185,105,Moderately Active,Omnivore,30.68,obese,loss_weight,2977.94,2477.94,297.79,223.35,99.26
341,22,Female,160,50,Lightly Active,Vegan,19.53,healthy weight,mainten_weight,1689.88,1689.88,126.74,168.99,56.33
342,70,Female,155,55,Sedentary,Vegetarian,22.89,healthy weight,mainten_weight,1209.3,1209.3,90.7,120.93,40.31
343,30,Male,190,95,Very Active,Omnivore,26.32,overweight,loss_weight,3437.06,2937.06,343.71,257.78,114.57
344,42,Female,168,60,Moderately Active,Vegan,21.26,healthy weight,mainten_weight,1982.45,1982.45,148.68,198.25,66.08
345,55,Male,178,85,Sedentary,Omnivore,26.83,overweight,loss_weight,2031.0,1531.0,203.1,152.32,67.7
346,25,Female,165,58,Moderately Active,Omnivore,21.3,healthy weight,mainten_weight,2054.14,2054.14,154.06,205.41,68.47
347,38,Male,180,85,Lightly Active,Vegetarian,26.23,overweight,loss_weight,2461.25,1961.25,246.12,184.59,82.04
348,55,Female,160,70,Sedentary,Vegan,27.34,overweight,loss_weight,1516.8,1016.8,151.68,113.76,50.56
349,62,Male,175,95,Moderately Active,Omnivore,31.02,obese,loss_weight,2695.06,2195.06,269.51,202.13,89.84
350,28,Female,170,65,Very Active,Vegetarian,22.49,healthy weight,mainten_weight,2434.84,2434.84,182.61,243.48,81.16
351,32,Male,185,90,Lightly Active,Omnivore,26.3,overweight,loss_weight,2614.22,2114.22,261.42,196.07,87.14
352,58,Female,155,62,Sedentary,Vegan,25.81,overweight,loss_weight,1365.3,865.3,136.53,102.4,45.51
353,40,Male,190,110,Very Active,Omnivore,30.47,obese,loss_weight,3609.56,3109.56,360.96,270.72,120.32
354,21,Female,168,55,Lightly Active,Vegan,19.49,healthy weight,mainten_weight,1834.25,1834.25,137.57,183.43,61.14
355,70,Male,170,75,Sedentary,Omnivore,25.95,overweight,loss_weight,1761.0,1261.0,176.1,132.07,58.7
356,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
357,32,Female,165,65,Lightly Active,Vegetarian,23.88,healthy weight,mainten_weight,1870.34,1870.34,140.28,187.03,62.34
358,58,Male,175,90,Sedentary,Omnivore,29.39,overweight,loss_weight,2050.5,1550.5,205.05,153.79,68.35
359,62,Female,160,70,Moderately Active,Vegan,27.34,overweight,loss_weight,1904.95,1404.95,190.5,142.87,63.5
360,28,Male,190,100,Very Active,Omnivore,27.7,overweight,loss_weight,3540.56,3040.56,354.06,265.54,118.02
361,45,Female,170,75,Lightly Active,Vegetarian,25.95,overweight,loss_weight,1961.44,1461.44,196.14,147.11,65.38
362,30,Male,185,95,Moderately Active,Vegan,27.76,overweight,loss_weight,3039.94,2539.94,303.99,228.0,101.33
363,65,Female,155,60,Sedentary,Omnivore,24.97,healthy weight,mainten_weight,1299.3,1299.3,97.45,129.93,43.31
364,22,Female,168,55,Very Active,Vegetarian,19.49,healthy weight,mainten_weight,2292.53,2292.53,171.94,229.25,76.42
365,50,Male,170,85,Lightly Active,Vegan,29.41,overweight,loss_weight,2292.81,1792.81,229.28,171.96,76.43
366,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
367,32,Female,165,60,Sedentary,Vegetarian,22.04,healthy weight,mainten_weight,1572.3,1572.3,117.92,157.23,52.41
368,55,Male,175,90,Lightly Active,Omnivore,29.39,overweight,loss_weight,2370.16,1870.1599999999999,237.02,177.76,79.01
369,28,Female,170,70,Very Active,Vegan,24.22,healthy weight,mainten_weight,2521.09,2521.09,189.08,252.11,84.04
370,40,Male,190,110,Moderately Active,Omnivore,30.47,obese,loss_weight,3243.38,2743.38,324.34,243.25,108.11
371,62,Female,160,55,Sedentary,Vegan,21.48,healthy weight,mainten_weight,1294.8,1294.8,97.11,129.48,43.16
372,22,Male,185,95,Very Active,Omnivore,27.76,overweight,loss_weight,3452.16,2952.16,345.22,258.91,115.07
373,38,Female,168,65,Lightly Active,Vegan,23.03,healthy weight,mainten_weight,1854.88,1854.88,139.12,185.49,61.83
374,27,Female,172,75,Moderately Active,Vegetarian,25.35,overweight,loss_weight,2369.95,1869.9499999999998,237.0,177.75,79.0
375,45,Male,180,100,Very Active,Omnivore,30.86,obese,loss_weight,3286.12,2786.12,328.61,246.46,109.54
376,32,Female,165,65,Lightly Active,Vegetarian,23.88,healthy weight,mainten_weight,1870.34,1870.34,140.28,187.03,62.34
377,55,Male,175,90,Sedentary,Omnivore,29.39,overweight,loss_weight,2068.5,1568.5,206.85,155.14,68.95
378,28,Female,170,70,Very Active,Vegan,24.22,healthy weight,mainten_weight,2521.09,2521.09,189.08,252.11,84.04
379,48,Female,160,60,Sedentary,Vegan,23.44,healthy weight,mainten_weight,1438.8,1438.8,107.91,143.88,47.96
380,62,Male,170,85,Lightly Active,Omnivore,29.41,overweight,loss_weight,2210.31,1710.31,221.03,165.77,73.68
381,22,Female,168,55,Moderately Active,Vegetarian,19.49,healthy weight,mainten_weight,2059.95,2059.95,154.5,206.0,68.66
382,38,Male,185,100,Very Active,Omnivore,29.22,overweight,loss_weight,3400.41,2900.41,340.04,255.03,113.35
383,21,Female,158,50,Moderately Active,Vegan,20.03,healthy weight,mainten_weight,1893.33,1893.33,142.0,189.33,63.11
384,58,Female,163,75,Sedentary,Vegetarian,28.23,overweight,loss_weight,1581.3,1081.3,158.13,118.6,52.71
385,25,Female,165,58,Lightly Active,Omnivore,21.3,healthy weight,mainten_weight,1822.22,1822.22,136.67,182.22,60.74
386,38,Male,180,85,Moderately Active,Omnivore,26.23,overweight,loss_weight,2774.5,2274.5,277.45,208.09,92.48
387,62,Female,160,65,Sedentary,Vegetarian,25.39,overweight,loss_weight,1414.8,914.8,141.48,106.11,47.16
388,28,Male,185,90,Very Active,Vegan,26.3,overweight,loss_weight,3314.16,2814.16,331.42,248.56,110.47
389,45,Female,170,70,Lightly Active,Vegan,24.22,healthy weight,mainten_weight,1892.69,1892.69,141.95,189.27,63.09
390,58,Male,175,80,Sedentary,Omnivore,26.12,overweight,loss_weight,1930.5,1430.5,193.05,144.79,64.35
391,32,Female,168,62,Moderately Active,Vegetarian,21.97,healthy weight,mainten_weight,2090.95,2090.95,156.82,209.09,69.7
392,70,Male,170,75,Lightly Active,Vegan,25.95,overweight,loss_weight,2017.81,1517.81,201.78,151.34,67.26
393,19,Female,163,55,Very Active,Omnivore,20.7,healthy weight,mainten_weight,2264.49,2264.49,169.84,226.45,75.48
394,55,Male,183,95,Sedentary,Vegetarian,28.37,overweight,loss_weight,2188.5,1688.5,218.85,164.14,72.95
395,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
396,32,Female,165,65,Lightly Active,Vegetarian,23.88,healthy weight,mainten_weight,1870.34,1870.34,140.28,187.03,62.34
397,55,Male,175,95,Sedentary,Vegan,31.02,obese,loss_weight,2128.5,1628.5,212.85,159.64,70.95
398,68,Female,160,70,Lightly Active,Omnivore,27.34,overweight,loss_weight,1648.62,1148.62,164.86,123.65,54.95
399,28,Male,185,90,Very Active,Omnivore,26.3,overweight,loss_weight,3314.16,2814.16,331.42,248.56,110.47
400,38,Female,170,75,Moderately Active,Vegan,25.95,overweight,loss_weight,2265.33,1765.33,226.53,169.9,75.51
401,58,Male,170,85,Sedentary,Omnivore,29.41,overweight,loss_weight,1953.0,1453.0,195.3,146.47,65.1
402,42,Female,168,60,Very Active,Vegetarian,21.26,healthy weight,mainten_weight,2206.28,2206.28,165.47,220.63,73.54
403,21,Male,190,100,Moderately Active,Vegan,27.7,overweight,loss_weight,3235.62,2735.62,323.56,242.67,107.85
404,62,Female,155,55,Sedentary,Vegan,22.89,healthy weight,mainten_weight,1257.3,1257.3,94.3,125.73,41.91
405,25,Male,180,80,Moderately Active,Omnivore,24.69,healthy weight,mainten_weight,2797.75,2797.75,209.83,279.78,93.26
406,32,Female,165,65,Sedentary,Vegetarian,23.88,healthy weight,mainten_weight,1632.3,1632.3,122.42,163.23,54.41
407,58,Male,175,95,Lightly Active,Vegan,31.02,obese,loss_weight,2418.28,1918.2800000000002,241.83,181.37,80.61
408,40,Female,170,72,Moderately Active,Omnivore,24.91,healthy weight,mainten_weight,2203.33,2203.33,165.25,220.33,73.44
409,28,Male,185,90,Very Active,Vegan,26.3,overweight,loss_weight,3314.16,2814.16,331.42,248.56,110.47
410,62,Female,160,60,Sedentary,Omnivore,23.44,healthy weight,mainten_weight,1354.8,1354.8,101.61,135.48,45.16
411,35,Male,190,100,Very Active,Vegetarian,27.7,overweight,loss_weight,3480.19,2980.19,348.02,261.01,116.01
